Training Loss,Test Loss
1.8413370071411133,0.4059482421875
1.712313779449463,0.22770902862548828
1.6723202829996744,0.21744014282226562
1.6486423868815103,0.2122507583618164
1.6321332260131836,0.21291846313476562
1.6197187337239582,0.21058856353759767
1.6094780303955079,0.21030298309326173
1.6014143783569337,0.20712068176269532
1.5946213892618815,0.20860526733398438
1.5885723124186197,0.20580701599121093
1.5841093081156412,0.20553736267089845
1.579482386525472,0.20640706329345704
1.5757990859985351,0.20455598602294922
1.5727785685221354,0.20451299743652343
1.5689712371826172,0.20359776000976562
1.565844746653239,0.20397077331542968
1.5638436353047689,0.2041387496948242
1.5609860951741537,0.20376841735839843
1.5406062492370605,0.20373947906494141
1.5369373176574708,0.2012489990234375
1.535006605275472,0.20125875396728515
1.5339115880330403,0.20108439331054687
1.5327220540364583,0.20115286102294921
1.5318812337239582,0.20108051605224608
1.53118240814209,0.20102923583984375
1.5304683993021646,0.200975390625
1.5295874028523764,0.2009132858276367
1.5287572308858235,0.20103778228759767
1.5281675827026366,0.2009062698364258
1.5273582834879558,0.20102915802001953
1.525513722483317,0.20092825622558594
1.525024750773112,0.20084738311767578
1.5248982536315918,0.2008316864013672
1.5246720545450847,0.2008479736328125
1.52431685740153,0.20083533477783203
1.524318701426188,0.20081385040283203
1.5244088554382325,0.20088828277587892
1.524639624786377,0.20084608764648437
1.5244599876403808,0.20088113555908202
1.524476335144043,0.20077975158691405
1.5241713068644205,0.20073944396972657
1.5243535115559896,0.20081845703125
1.5243409759521485,0.20081345825195313
1.5242682945251464,0.2008236068725586
1.5244811663309734,0.20081098327636718
1.5241719782511394,0.20087144622802736
1.5243883524576822,0.200746484375
1.5242327987670898,0.20087118377685548
1.5240786145528158,0.2008377182006836
1.5243994768778484,0.20076455841064453
1.524388586171468,0.20084276885986327
1.5243004676818848,0.2008368881225586
1.524344149017334,0.2008475128173828
1.524369958750407,0.20082942810058593
1.5243995432535806,0.2008201919555664
1.5240270350138347,0.2009108383178711
1.5242627754211426,0.20082909393310547
1.5241606653849284,0.20084743499755858
1.5242837262471516,0.20085892944335937
1.524173386891683,0.20081500854492187
1.524259718577067,0.20078908233642578
1.524263224029541,0.20079752502441406
1.5242766545613606,0.20076934814453126
1.5243042709350585,0.20074033966064453
1.524453214263916,0.20087971954345704
1.524248348490397,0.20082259674072267
1.5244145545959473,0.20081369171142577
1.524222230275472,0.20092504730224608
1.5243958989461264,0.20078748321533202
1.524481913503011,0.20080525054931642
1.5243602872212727,0.20078629302978515
1.5243317695617675,0.20076095428466798
1.5242325561523438,0.20084185333251953
1.5241716629028321,0.20084390106201172
1.5242265752156576,0.20083485412597657
1.5241427823384603,0.20083749237060547
1.524354812113444,0.20076074066162108
1.5242213602701824,0.20084676208496094
1.5243822944641112,0.20081771545410157
1.5243356653849285,0.20080018157958984
1.524490663909912,0.20083033752441407
1.5242264162699382,0.2007783432006836
1.524313338470459,0.2007974349975586
1.5244951179504393,0.20085347442626952
1.5241752759297689,0.2008109848022461
1.5243894953409831,0.2008495880126953
1.5241756591796876,0.20086727752685546
1.5242774096171061,0.2007201217651367
1.524086979675293,0.20080435333251953
1.5242690483093262,0.2008231719970703
1.5241711013793946,0.20082981719970702
1.5244136606852214,0.20079447479248047
1.524222454325358,0.20087886047363282
1.524258016204834,0.20083903503417969
1.5241852546691894,0.2008559310913086
1.5242570869445802,0.20083427581787108
1.524446817525228,0.2008291305541992
1.5243851888020834,0.20080774688720704
1.5243114641825357,0.20079571533203125
1.5242545814514161,0.20087974548339843
