Training Loss,Test Loss
5.2620963302612305,0.6019572326660156
4.9126842488606774,0.32472811279296876
4.809999217224121,0.31390901794433596
4.748478156534831,0.3060142608642578
4.705069829305013,0.3072945068359375
4.673523497517904,0.3052074890136719
4.647636973063151,0.30365430297851564
4.626251329549154,0.3016064880371094
4.609124315388997,0.2987045959472656
4.594897135925293,0.30078234252929686
4.5817521344502765,0.2968466796875
4.568026797993978,0.29755650634765624
4.556923042805989,0.2963017120361328
4.548274687703451,0.2946875518798828
4.5403802253723144,0.29787745666503906
4.531527897135416,0.2947133758544922
4.522743328094482,0.29473607177734373
4.456031526692708,0.29339190979003904
4.443942541503906,0.2905893310546875
4.438083652242025,0.2903538604736328
4.434798384602865,0.2903169494628906
4.431045891571045,0.29028848266601565
4.4290795946757,0.2901708465576172
4.4261477739969886,0.2900622772216797
4.423985340372721,0.29002054443359376
4.421573775736491,0.2899092742919922
4.419629735565185,0.28991209411621094
4.41801522954305,0.289858203125
4.416114757283529,0.2897275451660156
4.414632297770182,0.28981575927734377
4.412670525614421,0.28975924072265624
4.411047197723389,0.2897225616455078
4.404398505401612,0.28958087768554686
4.403046739196777,0.28948772888183594
4.402231120808919,0.28955037231445313
4.402246575419108,0.28951375427246095
4.402093663024902,0.2895150634765625
4.40178074798584,0.2894926147460937
4.401201254526774,0.28948426513671877
4.401505755106608,0.28953283081054687
4.40104319229126,0.28956114501953123
4.401070045725505,0.2894746276855469
4.400950511932373,0.28945780029296875
4.400756758117676,0.2894566955566406
4.400493132273356,0.2894603302001953
4.401094057718913,0.28955770568847655
4.401196415964763,0.289519287109375
4.401403899892172,0.2894677734375
4.4013686279296875,0.28947630004882813
4.401138258361817,0.2894360229492188
4.400818934885661,0.28946307373046876
4.400634089406331,0.2895153228759766
4.401433585103353,0.28951204528808594
4.400714513905843,0.28949451904296875
4.401002697499593,0.28944513244628906
4.40135213063558,0.2894367156982422
4.400651716868083,0.28949133605957034
4.401579839833578,0.2894910675048828
4.400442644246419,0.2895084045410156
4.400659788004558,0.28940303344726565
4.401620228322347,0.28943797607421873
4.4006697461446125,0.28945942993164064
4.401196881612142,0.2894841278076172
4.400572219085693,0.28945777282714846
4.401524929555257,0.2894284942626953
4.400878613535563,0.28948688049316407
4.400851388549805,0.2895186767578125
4.400970922342936,0.2895690948486328
4.400980549367269,0.28945726318359377
4.400975527954102,0.28946126098632813
4.401013021087646,0.28946077575683593
4.401486990610758,0.2894594604492188
4.401102577209473,0.2894226043701172
4.400787962341308,0.28940435485839844
4.401963264973959,0.28944981689453125
4.400647381337484,0.2894961212158203
4.401245665486654,0.28947629699707034
4.40070028254191,0.28944371948242187
4.401080809275309,0.28947649536132813
4.401636960347494,0.2894677551269531
4.401080808512369,0.28947713317871093
4.40108452911377,0.2894472320556641
4.400161507670084,0.28946941528320314
4.401350731913249,0.2895300048828125
4.401529461161296,0.28947445068359373
4.400758480072022,0.2894351043701172
4.401032315826416,0.28942715454101564
4.4008575002034505,0.2894104309082031
4.400610505930583,0.28939440612792966
4.400656383768718,0.28944999389648435
4.400650896962484,0.2894563232421875
4.401296913146973,0.2894879974365234
4.401580703226725,0.2894757507324219
4.401031523132324,0.28955042419433596
4.4012231951395675,0.2894525207519531
4.400883691660563,0.2894769622802734
4.401176492055257,0.28951580810546873
4.401262543741862,0.2894842041015625
4.40133511428833,0.2894769866943359
4.400634432729086,0.2895179626464844
