Training Loss,Test Loss
0.7937419530232748,0.5020550201416015
0.693432531229655,0.28825325622558595
0.671426880645752,0.2736513641357422
0.6592093622843425,0.27158516845703123
0.6516567075093588,0.2656791259765625
0.6460865089416504,0.26109608459472655
0.6418270515441895,0.2620279174804688
0.6381927754720053,0.25884562225341795
0.6351924336751302,0.256695768737793
0.6328956520080566,0.2561120666503906
0.63098375193278,0.25528704681396486
0.6291043617248535,0.25387781829833983
0.6271753364562989,0.25395569763183595
0.6257754404703776,0.25359373779296873
0.6246121508280437,0.2530645797729492
0.6229602284749349,0.2529145278930664
0.621964523824056,0.2529532913208008
0.6206903620402018,0.2539261520385742
0.6198325261433919,0.25161127319335935
0.6185858568827312,0.25471200256347654
0.6178367678324381,0.252152880859375
0.6166902236938476,0.25106631469726565
0.6161283449808757,0.2509780029296875
0.6154897771199545,0.25013945770263674
0.6143010548909505,0.25015985565185545
0.6140058438618978,0.24989050903320312
0.6131950457255045,0.25022924041748046
0.6127729629516602,0.24966403198242187
0.6121940132141114,0.25043544921875
0.6112457056681315,0.24951609344482423
